Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Lag_8,Lag_9,Lag_10,Lag_11,Lag_12,Lag_13,Lag_14,Lag_15,Lag_16,Lag_17,Lag_18,Lag_19,Lag_20,Lag_21,Lag_22,Lag_23,Lag_24,Lag_25,Lag_26,Lag_27,Lag_28,Lag_29,Lag_30,Y
0.003308062763930433,0.005815607863819201,0.007410661334741221,0.008430359757275529,0.009096710062078586,0.009521246530991354,0.009834614610669586,0.010024120828797752,0.010200457110425117,0.010422180685250797,0.010483291785530246,0.010625331911790116,0.010696570335889385,0.010663299703713021,0.010799124208765056,0.010830895699288535,0.010946853461710373,0.010976478272500055,0.011125599067315478,0.011288075054443238,0.011446930985100025,0.011637303958676046,0.011917892620883169,0.011926903287080445,0.01204628717446449,0.012201877911406148,0.012322880850148477,0.012471713487520004,0.01262163912029228,0.012756883940589112,0.0
0.003257901557095664,0.00570282059195138,0.007336630390438956,0.008256129635508869,0.00888914949229071,0.009234394440800537,0.009578550886774225,0.009805259930664762,0.010120339662657117,0.010427187731469282,0.01056837243770286,0.010800368618499784,0.010941394976561634,0.011025981976208677,0.011087061723328713,0.01103732355509266,0.011193885601253646,0.011297076236117563,0.01146521661969155,0.01169137238907193,0.011978841895371028,0.012217517206582136,0.012302099140980004,0.012338821275590946,0.012458990393510809,0.012552313466726318,0.012600118007678743,0.01275415925064561,0.012888615947727802,0.013068069079819791,0.0
0.0031667362326937994,0.005653943079657086,0.007568075672916184,0.008594451421831833,0.009106839577864654,0.009464313023754431,0.009673828878577264,0.009969762681292614,0.010113273397788298,0.010196664181436358,0.010492258969976789,0.010752209365484683,0.010927988579359001,0.011210836989731625,0.011372675768389875,0.011512185028376688,0.011656292060738687,0.011786433319488965,0.011997713761678516,0.012295584713964629,0.012575669453073876,0.012915029753944245,0.013048509953192976,0.013245838534405384,0.013519696387782712,0.013734546033901888,0.013740830116050382,0.013846404612079593,0.014002028056466997,0.014273326972121591,0.0
0.0031040967714546937,0.005661845765960704,0.007231332656908927,0.008071242574798689,0.008661786733397214,0.009081191229127062,0.00945184048681853,0.009759225859562399,0.00996510871286579,0.010235562770479227,0.010368812185021276,0.010603985546473411,0.010730285640772622,0.010815779011527556,0.010885184381643634,0.011007917673036202,0.01111768138461977,0.011243523068001882,0.011500523761885675,0.011624400729438416,0.011920927190598405,0.012153800620355808,0.012390289134866889,0.012569564462817432,0.012808848143559159,0.012939407374122802,0.01315226007849173,0.013480392039660057,0.013580606157782584,0.013727727108234762,0.0
0.003126277851135455,0.005625138962410803,0.007349583871100565,0.00842466403009237,0.00911565783073402,0.009576868327088851,0.009855980417395388,0.009943272363885834,0.01010926258715891,0.010235664100823496,0.010320458074209827,0.010441311688838637,0.01065785791466149,0.010861935039407918,0.011021352683994927,0.011189141119961487,0.01137381452996003,0.011649896716755386,0.01181687533109227,0.011932565837988253,0.012126392706541395,0.012360148679015824,0.012685555649877764,0.012871713919274464,0.013171639104415551,0.013398658188556865,0.01363039997270399,0.013665426037313638,0.013851044271566642,0.014048027891847944,0.0
0.0032450967255383822,0.005702693533102553,0.007437127530272437,0.008670359778256288,0.0093155210165851,0.009800905314897603,0.009996609767327597,0.010228788329934338,0.010538839550795036,0.010773397852562644,0.010820759824856788,0.011117844783668842,0.011232321753673141,0.011532105640540292,0.011721143226498018,0.011830103119948459,0.01191919905757636,0.012053104326048029,0.012102872916533402,0.012255172684330436,0.012372084539007165,0.012637475963259735,0.012710636735803207,0.012857672931878618,0.013018603095469917,0.013198348933074856,0.013372336781170715,0.01342110822910056,0.01348072611184798,0.013704816284531122,0.0
0.0031746509295656738,0.00571142212225926,0.007315566583395224,0.008467202743792496,0.00921978005043877,0.009542346938717701,0.009727068020362764,0.01001290486380773,0.010354514923016523,0.010452016950920658,0.010602268570128722,0.010692571411814733,0.010907889367149757,0.011157963094832008,0.011229084880216662,0.011316897839718591,0.011284616689246654,0.011414192270263659,0.011507585238028936,0.011666823077329826,0.0118536601181141,0.011953824112440906,0.012046241845833389,0.012223402040732231,0.01238023303807809,0.012595274076998413,0.012662810062363217,0.012833735559563986,0.012973355686325053,0.013057561382137732,0.0
0.0032766126686580048,0.005880284993001033,0.007623826996212838,0.008812286938517443,0.009471230291295594,0.009733377941082247,0.009963277984441717,0.01014828053497757,0.010278704228721973,0.01046330181960339,0.010627861112332979,0.010869215563760396,0.0109631958732717,0.011082427142446642,0.011295242341633021,0.01145605418819216,0.011569175807344338,0.011619711389461003,0.011930616614108299,0.012099302393084205,0.01225885547419471,0.012397047315041737,0.012664193662647183,0.012920598062622315,0.013063458733075881,0.013192230642832073,0.013368643828760225,0.013616983531348372,0.01373490336117933,0.01384991769005528,0.0
0.003197072208239019,0.005671572566952341,0.007202468516828408,0.008100954604710834,0.00844346408511895,0.008662247612891395,0.008833414716173368,0.009157955427449422,0.009336262025126437,0.009591328130989604,0.009802768230359393,0.010005815048980052,0.010235853611609785,0.010316502847748916,0.01037942258866347,0.010487549578210277,0.010556176212008748,0.010705447033506586,0.011051578653362223,0.011212522918358928,0.011410268236471512,0.01164505524381882,0.011725663924637105,0.011916142521246054,0.012098039952822602,0.012313874974607373,0.012471247580743314,0.012623078216230653,0.01287857353879755,0.013052692034527334,0.0
0.0032124972961200342,0.00563358055656563,0.007092940687247381,0.008390232013987833,0.009123164805251821,0.009553847162124714,0.010057374029302549,0.010178951232372129,0.010431215982750222,0.010434705780661684,0.010593621722419727,0.010642729193814296,0.010811507597159816,0.010849188591255417,0.010954200336738305,0.011103701412063677,0.011283048330973357,0.011461509442511654,0.011698980158581668,0.011884081504306252,0.012075613822845638,0.012190351114462194,0.012345344318245273,0.012427554071387209,0.012759192699226174,0.012853165502717185,0.012950951641982221,0.013108637736778067,0.013218723631997626,0.013374001789284174,0.0
0.003236512403637243,0.005716092753766509,0.00762474667696028,0.008543170886767688,0.009226212538670828,0.009701259236408744,0.00999897866574934,0.010280459157389867,0.010348623930636203,0.010616662729546747,0.010770360175939516,0.010759506293308133,0.01087976608402669,0.010925531362601926,0.0109805457855345,0.01105959709928984,0.011294105784762134,0.011563378245881393,0.011704381257761872,0.011941747200655838,0.012079916030504075,0.012393705455451869,0.012670154768088079,0.012905602974949247,0.013101783578219811,0.013316222365647635,0.013485605446733074,0.01362835128011337,0.01372085509992007,0.013907606947932786,0.0
0.003119125605920723,0.005824606426204573,0.0073961605229844185,0.008186402281151356,0.008702232902197264,0.008973977183852809,0.009317827443742332,0.009566257121659077,0.009758102637981898,0.009805491837129284,0.010070042316679169,0.010236627738482107,0.010366020403146091,0.0105555748938926,0.010627487390183094,0.010769814704971266,0.010894630255756375,0.011049783116669992,0.0112629909163177,0.011434186178229121,0.011812161564479399,0.011953838921921653,0.01207692015681165,0.012169675938711875,0.012374202662333389,0.012480147198756791,0.012575639143286247,0.012759342071841663,0.012834226857866948,0.012980933377590527,0.0
0.00324962827073874,0.005679658652768729,0.007231395179952386,0.008258554592494798,0.008902506058031886,0.009242239846950842,0.00951084108186124,0.009670173087183265,0.009961794128854078,0.010085328355000167,0.010303430633733634,0.010427768248402643,0.010658629910084299,0.010896543383159218,0.011013861709132891,0.01112680422874207,0.011299163810749694,0.01142247127227995,0.011602255476083411,0.011906997222725448,0.01207558990257485,0.012319708745018355,0.012593052356042229,0.012867423905677754,0.013089941107877728,0.013193612586484695,0.013363704967838102,0.013400735627445778,0.013502765726496457,0.01368548413622671,0.0
0.0033411712499140404,0.0060863566392329975,0.007720055468748951,0.008865908433653055,0.009507485969515199,0.01000757353351214,0.010169920474384418,0.010464633483305036,0.01063328169745488,0.010681991173982391,0.010813646833432373,0.01099930502150332,0.011114016853103434,0.011278608745927883,0.01125550830663004,0.011323659787450755,0.011383656850984957,0.011475196300329756,0.011595292655429166,0.011794034861961341,0.012053772271800081,0.012219393341368517,0.012363173541915419,0.012540551430887725,0.012740074475219037,0.012870856891973956,0.013010848130340274,0.013145381079876305,0.013497275855709574,0.01366872524652091,0.0
0.0031002446742030535,0.0054751226501840635,0.007046796703678718,0.00793780713502492,0.008591858856793009,0.008862015052421918,0.009186532790995208,0.009487789940938858,0.009624955394020597,0.009652873920431675,0.009763005271589551,0.009869915979870178,0.009908555134310267,0.010022513485340443,0.010071190188702383,0.010130173061020518,0.010261722194478469,0.010358623540540221,0.010649313226291705,0.010774277898795665,0.011041863041266219,0.01124208978774696,0.01142553983033118,0.011612423981916893,0.01172997652108395,0.01181054484276623,0.011896788515000317,0.01208974998399138,0.01224749304571839,0.012394045580580174,0.0
0.0031825630187983203,0.005647600757668715,0.007351768393865856,0.008390120144253088,0.008960640101439309,0.009261923968770663,0.009643367529784029,0.009924784417196237,0.010287244474886869,0.010504364588725472,0.010721097804480164,0.010895603454003517,0.01097143598614022,0.010975938747187266,0.011132884890520002,0.011223655899126897,0.011405702635674272,0.011580597008196475,0.011763730033325601,0.011953613961701092,0.012299200423006649,0.012502397061717182,0.012818169139573654,0.013052386375877755,0.013199069098736048,0.01336037107733136,0.013498279261485781,0.013621227212925451,0.013727535626707614,0.013957041897454801,0.0
0.0033665304496408805,0.005932002762137678,0.00774422116332784,0.009008328937627737,0.009780622797247831,0.010168499944889999,0.010673005713671127,0.01103966662701127,0.011091207009547119,0.01128533314277502,0.011471970696104828,0.011629629952050056,0.011763122851930215,0.011910642447333874,0.011971556036414335,0.012021281657378032,0.01207690728397737,0.012217737126680535,0.012330446297548776,0.01256697604803204,0.01274687811513568,0.01296513801273119,0.013183193726620138,0.013480598223878603,0.013747141960349953,0.013973440710055527,0.014155392755850215,0.01413399499682154,0.014213780523123115,0.014245731833562704,0.0
0.003141070025130965,0.005665229560926911,0.007137345986946875,0.008355299981874726,0.008798723520930059,0.009294791236114645,0.009557552012464911,0.009836555812407234,0.01012481869896781,0.010356460415350759,0.010557052762951376,0.010544737921158837,0.010667145083582531,0.010674138966135937,0.010822360612306084,0.010913004011105724,0.011049073732891,0.011160170589746079,0.011292039272476176,0.011445708568287834,0.011568650019190751,0.01173442801219771,0.011971916015619677,0.012187682304178483,0.0124485812692251,0.012594504880281502,0.01283893519267765,0.012933469105305661,0.013011213864252138,0.013198300169897861,0.0
0.0030227750762284204,0.005489375440171222,0.007007051437969286,0.007966853493304388,0.008548112297656183,0.008847711705480488,0.009251769935216413,0.009426723193091398,0.009646541314637193,0.009872831635683893,0.00998393544255789,0.009964649418625592,0.010148765052763924,0.010414177291256627,0.010630199714027793,0.01088801844714512,0.011071324558553333,0.01119202819789275,0.011359142595719086,0.011518791527221788,0.011658516253044744,0.011820972354478331,0.012104382739019547,0.012259353626299142,0.012428171292202524,0.012560696873501268,0.01272938701492877,0.012881657512414376,0.013073955945921924,0.013284487570130732,0.0
0.0033658560357933435,0.005960454019068206,0.007725150412031498,0.00867051854832481,0.00950175856288414,0.009979254069762217,0.01024047819259178,0.010369768840904656,0.010556905257362987,0.010840925164252089,0.010928170971425087,0.011147673191492747,0.011311241389905424,0.011347551020693248,0.011578674227405076,0.01166128161941566,0.011761806677224478,0.011884753302013136,0.01201957766671024,0.012090785811171408,0.012227112971697558,0.012385696111605182,0.012573751283127068,0.012962419311590836,0.013097871158105649,0.01324740553496659,0.013406368648585654,0.013555761069988076,0.013717219225514127,0.013862221507673435,0.0
0.003469132902099454,0.006105550991339975,0.007749214142223401,0.00876621468711366,0.009294758167799417,0.009705313027758757,0.010055081751077003,0.010437091856669165,0.010610109912322897,0.010784044866113436,0.010937993191744082,0.01093336385997465,0.011064558824785164,0.011147906075696042,0.011271102382962122,0.011550518880321487,0.011749987432656815,0.011910876307046334,0.01202589943988583,0.012273785594557813,0.012458435263510047,0.012758119978436837,0.013019440882826635,0.013261254676858493,0.013488899291675892,0.013664247549226231,0.013937588875997992,0.014116275213134646,0.014325793282192162,0.014500974800097408,0.0
0.0031479310832570706,0.005627097220643761,0.007245550425645469,0.008355908066056069,0.009191857110885217,0.00948941433460131,0.009726440996753625,0.009790483430958476,0.009985869045949537,0.010297686513618013,0.010361262477645471,0.010541672520386378,0.010650992791449229,0.010697116736258791,0.010914461858120623,0.011004310716829401,0.011165900208024875,0.01126913274617566,0.011358715662740184,0.011521822896182159,0.011808345128907698,0.01197794239588486,0.01220233505415769,0.012402462241910031,0.012581214924125598,0.012627233832234236,0.01288718854235372,0.01308691660958873,0.013126402189638252,0.013299805836813939,0.0
0.003268155453034803,0.005640452368458755,0.007213650354465214,0.00824454196755551,0.008794697167880136,0.009106895754693367,0.009588496949442131,0.009908829932852357,0.01016826236423885,0.010336143360244967,0.010411723890408038,0.010587873205574524,0.010756698763459678,0.010906570199706011,0.011128778899405698,0.011170649632836175,0.011105359030641424,0.011202605918425645,0.011375658361038063,0.011668220333194857,0.011865981932096243,0.0121169493122906,0.012183456282377002,0.012348823914482424,0.012446737441774386,0.012555536352633298,0.012796510588753978,0.01290132598735986,0.013132377307185668,0.013442812922248365,0.0
0.0032869763826796016,0.005810438900383998,0.007354708145600135,0.008278176921526263,0.008902927954510767,0.00923753163779784,0.009466712436990087,0.009745638371193355,0.010071181838928479,0.010331579502264022,0.010568067750543208,0.010678762000221467,0.01082899956270306,0.011014925191653396,0.011126459604677178,0.011171468978217384,0.011302307614427715,0.011439242814360316,0.011598363371095408,0.011912553743769275,0.012100192362324257,0.012233203545706305,0.012349429338740468,0.012559559444940008,0.012663277275480679,0.012713465927677204,0.012833653863002175,0.012977215810578173,0.013123652234300079,0.013230711849273925,0.0
